,const,chocolate,fruity,caramel,peanutyalmondy,nougat,crispedricewafer,hard,bar,pluribus,sugarpercent,pricepercent,prediction_winpercent
4652,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5252525252525253,1.0057483970534722
4653,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5353535353535354,1.0050656806551197
4654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5454545454545455,1.0043829642567672
4655,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5555555555555556,1.0037002478584145
4656,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5656565656565657,1.003017531460062
4657,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5757575757575758,1.0023348150617095
4658,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.5858585858585859,1.001652098663357
4659,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.595959595959596,1.0009693822650045
4660,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6060606060606061,1.000286665866652
4661,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6161616161616162,0.9996039494682994
4662,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6262626262626263,0.998921233069947
4663,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6363636363636365,0.9982385166715944
4664,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6464646464646465,0.9975558002732419
4665,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6565656565656566,0.9968730838748894
4666,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6666666666666667,0.9961903674765368
4667,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.6767676767676768,0.9955076510781843
4668,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.686868686868687,0.9948249346798318
4669,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.696969696969697,0.9941422182814792
4670,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7070707070707072,0.9934595018831267
4671,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7171717171717172,0.9927767854847742
4672,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7272727272727273,0.9920940690864216
4673,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7373737373737375,0.9914113526880691
4674,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7474747474747475,0.9907286362897166
4675,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7575757575757577,0.990045919891364
4676,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7676767676767677,0.9893632034930115
4677,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.7777777777777778,0.988680487094659
4678,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.787878787878788,0.9879977706963065
4679,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.797979797979798,0.987315054297954
4680,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8080808080808082,0.9866323378996015
4681,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8181818181818182,0.9859496215012489
4682,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8282828282828284,0.9852669051028964
4683,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8383838383838385,0.9845841887045439
4684,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8484848484848485,0.9839014723061914
4685,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8585858585858587,0.9832187559078388
4686,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8686868686868687,0.9825360395094863
4687,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8787878787878789,0.9818533231111338
4688,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.888888888888889,0.9811706067127812
4689,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.8989898989898991,0.9804878903144287
4690,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9090909090909092,0.9798051739160762
4691,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9191919191919192,0.9791224575177236
4692,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9292929292929294,0.9784397411193712
4693,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9393939393939394,0.9777570247210187
4694,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9494949494949496,0.9770743083226661
4695,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9595959595959597,0.9763915919243136
4696,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9696969696969697,0.9757088755259611
4697,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.9797979797979799,0.9750261591276085
4698,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,0.98989898989899,0.974343442729256
4699,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4646464646464647,1.0,0.9736607263309035
4700,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.0,1.0420312375779128
4701,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.010101010101010102,1.0413485211795603
4702,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.020202020202020204,1.0406658047812078
4703,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.030303030303030304,1.0399830883828551
4704,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.04040404040404041,1.0393003719845026
4705,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.05050505050505051,1.0386176555861502
4706,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.06060606060606061,1.0379349391877977
4707,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.07070707070707072,1.0372522227894452
4708,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.08080808080808081,1.0365695063910927
4709,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.09090909090909091,1.0358867899927402
4710,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.10101010101010102,1.0352040735943875
4711,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.11111111111111112,1.034521357196035
4712,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.12121212121212122,1.0338386407976825
4713,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.13131313131313133,1.03315592439933
4714,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.14141414141414144,1.0324732080009775
4715,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.15151515151515152,1.031790491602625
4716,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.16161616161616163,1.0311077752042723
4717,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.17171717171717174,1.0304250588059198
4718,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.18181818181818182,1.0297423424075673
4719,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.19191919191919193,1.0290596260092149
4720,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.20202020202020204,1.0283769096108624
4721,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.21212121212121213,1.0276941932125099
4722,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.22222222222222224,1.0270114768141572
4723,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.23232323232323235,1.0263287604158047
4724,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.24242424242424243,1.0256460440174522
4725,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.25252525252525254,1.0249633276190997
4726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.26262626262626265,1.0242806112207472
4727,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.27272727272727276,1.0235978948223947
4728,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.2828282828282829,1.022915178424042
4729,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.29292929292929293,1.0222324620256895
4730,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.30303030303030304,1.021549745627337
4731,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.31313131313131315,1.0208670292289845
4732,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.32323232323232326,1.020184312830632
4733,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.33333333333333337,1.0195015964322796
4734,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.3434343434343435,1.018818880033927
4735,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.3535353535353536,1.0181361636355744
4736,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.36363636363636365,1.0174534472372219
4737,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.37373737373737376,1.0167707308388694
4738,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.38383838383838387,1.0160880144405169
4739,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.393939393939394,1.0154052980421644
4740,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4040404040404041,1.014722581643812
4741,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4141414141414142,1.0140398652454592
4742,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.42424242424242425,1.0133571488471067
4743,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.43434343434343436,1.0126744324487542
4744,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4444444444444445,1.0119917160504017
4745,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4545454545454546,1.0113089996520492
4746,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4646464646464647,1.0106262832536967
4747,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.4747474747474748,1.009943566855344
4748,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.48484848484848486,1.0092608504569915
4749,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.494949494949495,1.008578134058639
4750,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5050505050505051,1.0078954176602866
4751,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5151515151515152,1.007212701261934
4752,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5252525252525253,1.0065299848635816
4753,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5353535353535354,1.0058472684652289
4754,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5454545454545455,1.0051645520668764
4755,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5555555555555556,1.004481835668524
4756,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5656565656565657,1.0037991192701714
4757,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5757575757575758,1.003116402871819
4758,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.5858585858585859,1.0024336864734664
4759,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.595959595959596,1.001750970075114
4760,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6060606060606061,1.0010682536767612
4761,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6161616161616162,1.0003855372784087
4762,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6262626262626263,0.9997028208800562
4763,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6363636363636365,0.9990201044817038
4764,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6464646464646465,0.9983373880833513
4765,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6565656565656566,0.9976546716849987
4766,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6666666666666667,0.9969719552866462
4767,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.6767676767676768,0.9962892388882937
4768,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.686868686868687,0.9956065224899411
4769,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.696969696969697,0.9949238060915886
4770,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7070707070707072,0.9942410896932361
4771,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7171717171717172,0.9935583732948835
4772,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7272727272727273,0.992875656896531
4773,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7373737373737375,0.9921929404981785
4774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7474747474747475,0.9915102240998259
4775,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7575757575757577,0.9908275077014734
4776,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7676767676767677,0.9901447913031209
4777,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.7777777777777778,0.9894620749047683
4778,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.787878787878788,0.9887793585064159
4779,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.797979797979798,0.9880966421080634
4780,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8080808080808082,0.9874139257097108
4781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8181818181818182,0.9867312093113583
4782,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8282828282828284,0.9860484929130058
4783,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8383838383838385,0.9853657765146532
4784,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8484848484848485,0.9846830601163007
4785,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8585858585858587,0.9840003437179482
4786,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8686868686868687,0.9833176273195956
4787,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8787878787878789,0.9826349109212431
4788,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.888888888888889,0.9819521945228906
4789,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.8989898989898991,0.9812694781245381
4790,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9090909090909092,0.9805867617261855
4791,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9191919191919192,0.979904045327833
4792,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9292929292929294,0.9792213289294804
4793,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9393939393939394,0.978538612531128
4794,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9494949494949496,0.9778558961327755
4795,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9595959595959597,0.977173179734423
4796,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9696969696969697,0.9764904633360704
4797,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.9797979797979799,0.9758077469377179
4798,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,0.98989898989899,0.9751250305393654
4799,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4747474747474748,1.0,0.9744423141410128
4800,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.0,1.0428128253880222
4801,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.010101010101010102,1.0421301089896697
4802,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.020202020202020204,1.041447392591317
4803,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.030303030303030304,1.0407646761929645
4804,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.04040404040404041,1.040081959794612
4805,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.05050505050505051,1.0393992433962596
4806,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.06060606060606061,1.038716526997907
4807,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.07070707070707072,1.0380338105995546
4808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.08080808080808081,1.0373510942012019
4809,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.09090909090909091,1.0366683778028494
4810,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.10101010101010102,1.0359856614044969
4811,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.11111111111111112,1.0353029450061444
4812,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.12121212121212122,1.034620228607792
4813,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.13131313131313133,1.0339375122094394
4814,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.14141414141414144,1.0332547958110867
4815,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.15151515151515152,1.0325720794127342
4816,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.16161616161616163,1.0318893630143817
4817,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.17171717171717174,1.0312066466160292
4818,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.18181818181818182,1.0305239302176767
4819,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.19191919191919193,1.0298412138193243
4820,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.20202020202020204,1.0291584974209718
4821,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.21212121212121213,1.028475781022619
4822,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.22222222222222224,1.0277930646242666
4823,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.23232323232323235,1.027110348225914
4824,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.24242424242424243,1.0264276318275616
4825,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.25252525252525254,1.025744915429209
4826,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.26262626262626265,1.0250621990308566
4827,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.27272727272727276,1.024379482632504
4828,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.2828282828282829,1.0236967662341514
4829,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.29292929292929293,1.023014049835799
4830,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.30303030303030304,1.0223313334374464
4831,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.31313131313131315,1.021648617039094
4832,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.32323232323232326,1.0209659006407414
4833,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.33333333333333337,1.0202831842423887
4834,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.3434343434343435,1.0196004678440362
4835,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.3535353535353536,1.0189177514456838
4836,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.36363636363636365,1.0182350350473313
4837,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.37373737373737376,1.0175523186489788
4838,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.38383838383838387,1.0168696022506263
4839,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.393939393939394,1.0161868858522736
4840,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4040404040404041,1.015504169453921
4841,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4141414141414142,1.0148214530555686
4842,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.42424242424242425,1.014138736657216
4843,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.43434343434343436,1.0134560202588636
4844,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4444444444444445,1.0127733038605111
4845,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4545454545454546,1.0120905874621586
4846,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4646464646464647,1.011407871063806
4847,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.4747474747474748,1.0107251546654534
4848,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.48484848484848486,1.010042438267101
4849,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.494949494949495,1.0093597218687484
4850,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5050505050505051,1.008677005470396
4851,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5151515151515152,1.0079942890720435
4852,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5252525252525253,1.0073115726736908
4853,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5353535353535354,1.0066288562753383
4854,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5454545454545455,1.0059461398769858
4855,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5555555555555556,1.0052634234786333
4856,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5656565656565657,1.0045807070802808
4857,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.48484848484848486,0.5757575757575758,1.0038979906819283
